,tweet_id,author_id,user_screen_name,user_id,user_name,user_created_at,user_followers_count,user_following_count,user_favourites_count,user_statuses_count,user_location,user_profile_image_url_https,full_text,full_text_clean,full_text_norm,text_sentiment,created_at,formatted_date,permalink,reply_count,retweet_count,favorite_count,total_engagement,potential_reach,engagement_rate,entities_user_mentions,entities_hashtags,geo,urls
10,1220163783265411072,3243394712,Hotel Di Yogyakarta,3243394712,Hotel_Di_Jogja,,0,0,0,0,,https://pbs.twimg.com/profile_images/637929525230239744/qMd8WSHk_bigger.jpg,Sebuah persahabatan tak dapat diperjual-belikan hanya bisa didapatkan dengan kesetiaan. Tips_Pariwisata,Sebuah persahabatan tak dapat diperjual-belikan hanya bisa didapatkan dengan kesetiaan. Tips_Pariwisata,Sebuah persahabatan tak dapat diperjual-belikan hanya bisa didapatkan dengan kesetiaan. Tips_Pariwisata,Sebuah persahabatan tak dapat diperjual-belikan hanya bisa didapatkan dengan kesetiaan. Tips_Pariwisata,2020-01-23 08:58:10,2020-01-23 08:58:10,https://twitter.com/Hotel_Di_Jogja/status/1220163783265411072,0,0,0,0,0,0.0,,,,
11,1220156889268285441,2217551292,sobatjogja.com,2217551292,sobatjogja_,,0,0,0,0,,https://pbs.twimg.com/profile_images/730937639767965696/6emqxVFI_bigger.jpg,"Dengan segala fasilitas yang mendukung pariwisata, kini sangat mudah untuk menelusuri tempat - tempat wisata di Jogja dengan harga murah dan terjangkau. https://wp.me/p4WteS-I1","Dengan segala fasilitas yang mendukung pariwisata, kini sangat mudah untuk menelusuri tempat - tempat wisata di Jogja dengan harga murah dan terjangkau. https://wp.me/p4WteS-I1","Dengan segala fasilitas yang mendukung pariwisata, kini sangat mudah untuk menelusuri tempat - tempat wisata di Jogja dengan harga murah dan terjangkau. https://wp.me/p4WteS-I1","Dengan segala fasilitas yang mendukung pariwisata, kini sangat mudah untuk menelusuri tempat - tempat wisata di Jogja dengan harga murah dan terjangkau. https://wp.me/p4WteS-I1",2020-01-23 08:30:46,2020-01-23 08:30:46,https://twitter.com/sobatjogja_/status/1220156889268285441,0,0,1,1,1,1.0,,,,https://wp.me/p4WteS-I1
12,1220138012752797696,1217619779038543872,zeva,1217619779038543872,fluffycoff,,0,0,0,0,,https://pbs.twimg.com/profile_images/1217622750346366976/AUI7g_N6_bigger.jpg,"Siapa sih tidak tau Daerah Istimewa Jogjakarta yang kental akan kebudayaan jawa dan keraton jawa yang instagramable banget? Pasti tau dong! Tapi kamu tau ga sih tentang Kebudayaan, tempat pariwisata, dan makanan khas kota jogja ini? Yuk simak!","Siapa sih tidak tau Daerah Istimewa Jogjakarta yang kental akan kebudayaan jawa dan keraton jawa yang instagramable banget? Pasti tau dong! Tapi kamu tau ga sih tentang Kebudayaan, tempat pariwisata, dan makanan khas kota jogja ini? Yuk simak!","Siapa sih tidak tau Daerah Istimewa Jogjakarta yang kental akan kebudayaan jawa dan keraton jawa yang instagramable banget? Pasti tau dong! Tapi kamu tau ga sih tentang Kebudayaan, tempat pariwisata, dan makanan khas kota jogja ini? Yuk simak!","Siapa sih tidak tau Daerah Istimewa Jogjakarta yang kental akan kebudayaan jawa dan keraton jawa yang instagramable banget? Pasti tau dong! Tapi kamu tau ga sih tentang Kebudayaan, tempat pariwisata, dan makanan khas kota jogja ini? Yuk simak!",2020-01-23 07:15:45,2020-01-23 07:15:45,https://twitter.com/fluffycoff/status/1220138012752797696,1,0,0,1,1,1.0,,,,
13,1220095812576804864,3243394712,Hotel Di Yogyakarta,3243394712,Hotel_Di_Jogja,,0,0,0,0,,https://pbs.twimg.com/profile_images/637929525230239744/qMd8WSHk_bigger.jpg,Perjalanan seribu batu bermula dari satu langkah. pariwisata_info,Perjalanan seribu batu bermula dari satu langkah. pariwisata_info,Perjalanan seribu batu bermula dari satu langkah. pariwisata_info,Perjalanan seribu batu bermula dari satu langkah. pariwisata_info,2020-01-23 04:28:04,2020-01-23 04:28:04,https://twitter.com/Hotel_Di_Jogja/status/1220095812576804864,0,0,0,0,0,0.0,,,,
14,1220005601377284097,3198042595,Visiting Jogja,3198042595,visiting_jogja,,0,0,0,0,,https://pbs.twimg.com/profile_images/599707623932309504/SyHBMyIv_bigger.jpg,#instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #www.visitingjogja.com⁣⁣⁣⁣⁣⁣ @san_sanida @visitingjogjacom⁣ http://www.visitingjogja.com ⁣⁣⁣⁣⁣⁣,#instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #www.visitingjogja.com⁣⁣⁣⁣⁣⁣ @san_sanida @visitingjogjacom⁣ http://www.visitingjogja.com ⁣⁣⁣⁣⁣⁣,#instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #www.visitingjogja.com⁣⁣⁣⁣⁣⁣ @san_sanida @visitingjogjacom⁣ http://www.visitingjogja.com ⁣⁣⁣⁣⁣⁣,#instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #www.visitingjogja.com⁣⁣⁣⁣⁣⁣ @san_sanida @visitingjogjacom⁣ http://www.visitingjogja.com ⁣⁣⁣⁣⁣⁣,2020-01-22 22:29:36,2020-01-22 22:29:36,https://twitter.com/visiting_jogja/status/1220005601377284097,0,0,0,0,0,0.0,@san_sanida @visitingjogjacom,#instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy #www,,http://www.visitingjogja.com
15,1220005598604845056,3198042595,Visiting Jogja,3198042595,visiting_jogja,,0,0,0,0,,https://pbs.twimg.com/profile_images/599707623932309504/SyHBMyIv_bigger.jpg,#sobatvisitingjogja #visitingjogja #dinaspariwisatadiy #tourisminformation #coediy2020 #coe2020diy #calendarofevent #calendarofeventdiy2020 #calenderofevent2020 #pariwisata #jogja #travel #sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation ⁣⁣⁣⁣,#sobatvisitingjogja #visitingjogja #dinaspariwisatadiy #tourisminformation #coediy2020 #coe2020diy #calendarofevent #calendarofeventdiy2020 #calenderofevent2020 #pariwisata #jogja #travel #sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation ⁣⁣⁣⁣,#sobatvisitingjogja #visitingjogja #dinaspariwisatadiy #tourisminformation #coediy2020 #coe2020diy #calendarofevent #calendarofeventdiy2020 #calenderofevent2020 #pariwisata #jogja #travel #sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation ⁣⁣⁣⁣,#sobatvisitingjogja #visitingjogja #dinaspariwisatadiy #tourisminformation #coediy2020 #coe2020diy #calendarofevent #calendarofeventdiy2020 #calenderofevent2020 #pariwisata #jogja #travel #sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation ⁣⁣⁣⁣,2020-01-22 22:29:35,2020-01-22 22:29:35,https://twitter.com/visiting_jogja/status/1220005598604845056,1,0,0,1,1,1.0,,#sobatvisitingjogja #visitingjogja #dinaspariwisatadiy #tourisminformation #coediy2020 #coe2020diy #calendarofevent #calendarofeventdiy2020 #calenderofevent2020 #pariwisata #jogja #travel #sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation,,
16,1219959737191555072,2584883430,LSU Pariwisata,2584883430,LsuPariwisata,,0,0,0,0,,https://pbs.twimg.com/profile_images/953206270831476736/QhbUoHqG_bigger.jpg,"Pelaksanaan audit lembaga penyelenggara perjalanan ibadah umrah di Biro Perjalanan Wisata Sekolah Haji Umroh Semarang telah dilakukan pada hari Senin, 20 Januari 2020 di Semarang. #jogja #LSU #lembagasertifikasiusahapariwisata #LSUP #BMWI #LSUPJogja #tourismpic.twitter.com/iwqpM3klPI","Pelaksanaan audit lembaga penyelenggara perjalanan ibadah umrah di Biro Perjalanan Wisata Sekolah Haji Umroh Semarang telah dilakukan pada hari Senin, 20 Januari 2020 di Semarang. #jogja #LSU #lembagasertifikasiusahapariwisata #LSUP #BMWI #LSUPJogja #tourismpic.twitter.com/iwqpM3klPI","Pelaksanaan audit lembaga penyelenggara perjalanan ibadah umrah di Biro Perjalanan Wisata Sekolah Haji Umroh Semarang telah dilakukan pada hari Senin, 20 Januari 2020 di Semarang. #jogja #LSU #lembagasertifikasiusahapariwisata #LSUP #BMWI #LSUPJogja #tourismpic.twitter.com/iwqpM3klPI","Pelaksanaan audit lembaga penyelenggara perjalanan ibadah umrah di Biro Perjalanan Wisata Sekolah Haji Umroh Semarang telah dilakukan pada hari Senin, 20 Januari 2020 di Semarang. #jogja #LSU #lembagasertifikasiusahapariwisata #LSUP #BMWI #LSUPJogja #tourismpic.twitter.com/iwqpM3klPI",2020-01-22 19:27:21,2020-01-22 19:27:21,https://twitter.com/LsuPariwisata/status/1219959737191555072,0,0,0,0,0,0.0,,#jogja #LSU #lembagasertifikasiusahapariwisata #LSUP #BMWI #LSUPJogja #tourismpic,,
17,1219934418883604480,2584883430,LSU Pariwisata,2584883430,LsuPariwisata,,0,0,0,0,,https://pbs.twimg.com/profile_images/953206270831476736/QhbUoHqG_bigger.jpg,"Bagi restoran/rumah makan yang menerapkan HACCP secara konsisten, akan memberikan kepercayaan kepada pelanggan terhadap jaminan keamanan yang telah dilakukan. Sertifikasi usaha restoran/rumah makan di Bhakti Mandiri Wisata Indonesia juga menetapkan standar HACCP ini. #jogja #LSUpic.twitter.com/N15PyWJyRX","Bagi restoran/rumah makan yang menerapkan HACCP secara konsisten, akan memberikan kepercayaan kepada pelanggan terhadap jaminan keamanan yang telah dilakukan. Sertifikasi usaha restoran/rumah makan di Bhakti Mandiri Wisata Indonesia juga menetapkan standar HACCP ini. #jogja #LSUpic.twitter.com/N15PyWJyRX","Bagi restoran/rumah makan yang menerapkan HACCP secara konsisten, akan memberikan kepercayaan kepada pelanggan terhadap jaminan keamanan yang telah dilakukan. Sertifikasi usaha restoran/rumah makan di Bhakti Mandiri Wisata Indonesia juga menetapkan standar HACCP ini. #jogja #LSUpic.twitter.com/N15PyWJyRX","Bagi restoran/rumah makan yang menerapkan HACCP secara konsisten, akan memberikan kepercayaan kepada pelanggan terhadap jaminan keamanan yang telah dilakukan. Sertifikasi usaha restoran/rumah makan di Bhakti Mandiri Wisata Indonesia juga menetapkan standar HACCP ini. #jogja #LSUpic.twitter.com/N15PyWJyRX",2020-01-22 17:46:45,2020-01-22 17:46:45,https://twitter.com/LsuPariwisata/status/1219934418883604480,0,0,0,0,0,0.0,,#jogja #LSUpic,,
18,1219903754993946624,3198042595,Visiting Jogja,3198042595,visiting_jogja,,0,0,0,0,,https://pbs.twimg.com/profile_images/599707623932309504/SyHBMyIv_bigger.jpg,#visitingjogja #explorejogja #jogjaistimewa #dispardiy #visitingjogja #dinaspariwisatadiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #sobatvisitingjogja #tourisminformation #Coediy2020 #pariwisata #jogja #travel,#visitingjogja #explorejogja #jogjaistimewa #dispardiy #visitingjogja #dinaspariwisatadiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #sobatvisitingjogja #tourisminformation #Coediy2020 #pariwisata #jogja #travel,#visitingjogja #explorejogja #jogjaistimewa #dispardiy #visitingjogja #dinaspariwisatadiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #sobatvisitingjogja #tourisminformation #Coediy2020 #pariwisata #jogja #travel,#visitingjogja #explorejogja #jogjaistimewa #dispardiy #visitingjogja #dinaspariwisatadiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #sobatvisitingjogja #tourisminformation #Coediy2020 #pariwisata #jogja #travel,2020-01-22 15:44:54,2020-01-22 15:44:54,https://twitter.com/visiting_jogja/status/1219903754993946624,0,0,0,0,0,0.0,,#visitingjogja #explorejogja #jogjaistimewa #dispardiy #visitingjogja #dinaspariwisatadiy #sobatvisitingjogja #tourisminformation #Coediy2020 #pariwisata #jogja #travel,,
19,1219903752599031808,3198042595,Visiting Jogja,3198042595,visiting_jogja,,0,0,0,0,,https://pbs.twimg.com/profile_images/599707623932309504/SyHBMyIv_bigger.jpg,(san/agr)⁣ ⁣ #sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation #instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #www.visitingjogja.com⁣ @san_sanida @visitingjogjacom⁣ http://www.visitingjogja.com,(san/agr)⁣ ⁣ #sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation #instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #www.visitingjogja.com⁣ @san_sanida @visitingjogjacom⁣ http://www.visitingjogja.com,(san/agr)⁣ ⁣ #sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation #instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #www.visitingjogja.com⁣ @san_sanida @visitingjogjacom⁣ http://www.visitingjogja.com,(san/agr)⁣ ⁣ #sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation #instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy⁣⁣⁣⁣⁣⁣⁣⁣⁣ #www.visitingjogja.com⁣ @san_sanida @visitingjogjacom⁣ http://www.visitingjogja.com,2020-01-22 15:44:53,2020-01-22 15:44:53,https://twitter.com/visiting_jogja/status/1219903752599031808,1,0,0,1,1,1.0,@san_sanida @visitingjogjacom,#sunset #trip #nature #wanderlust #travelgram #kuliner #culinary #vacation #instatravel #adventure #travelphotography #pariwisatajogja #tourismdiy #www,,http://www.visitingjogja.com
20,1219871315877695488,899597703058817024,Cecilia Suwanda,899597703058817024,CeciliaSuwanda1,,0,0,0,0,,https://pbs.twimg.com/profile_images/1206318439742132224/yax3NPPF_bigger.jpg,"Yang ikut polling followernya sendiri ya pasti juara lah . Padahal jalanan makin macet krn pada kebeli mobil motor. Bisnis pariwisata makin ramai seperti Lampung, Cirebon, Bandung, Jogja karena akses dan sarana yg makin baik.","Yang ikut polling followernya sendiri ya pasti juara lah . Padahal jalanan makin macet krn pada kebeli mobil motor. Bisnis pariwisata makin ramai seperti Lampung, Cirebon, Bandung, Jogja karena akses dan sarana yg makin baik.","Yang ikut polling followernya sendiri ya pasti juara lah . Padahal jalanan makin macet krn pada kebeli mobil motor. Bisnis pariwisata makin ramai seperti Lampung, Cirebon, Bandung, Jogja karena akses dan sarana yg makin baik.","Yang ikut polling followernya sendiri ya pasti juara lah . Padahal jalanan makin macet krn pada kebeli mobil motor. Bisnis pariwisata makin ramai seperti Lampung, Cirebon, Bandung, Jogja karena akses dan sarana yg makin baik.",2020-01-22 13:36:00,2020-01-22 13:36:00,https://twitter.com/CeciliaSuwanda1/status/1219871315877695488,6,2,23,31,31,1.0,,,,
21,1219853456212549633,1416510012,Kata Siapa?,1416510012,KataAwank,,0,0,0,0,,https://pbs.twimg.com/profile_images/818700777883504641/7ufcD61z_bigger.jpg,"Lur, klo melihat dari sisi personal mgkn iya. Tapi jgn lupa, jogja itu propinsi dgn potensi pariwisata yg warbyasakk. Kembangkan potensi itu, ga cuma jadi penikmat aja. Tiap minggu brp ribu wisatawan yg berlibur ke jogja.","Lur, klo melihat dari sisi personal mgkn iya. Tapi jgn lupa, jogja itu propinsi dgn potensi pariwisata yg warbyasakk. Kembangkan potensi itu, ga cuma jadi penikmat aja. Tiap minggu brp ribu wisatawan yg berlibur ke jogja.","Lur, klo melihat dari sisi personal mgkn iya. Tapi jgn lupa, jogja itu propinsi dgn potensi pariwisata yg warbyasakk. Kembangkan potensi itu, ga cuma jadi penikmat aja. Tiap minggu brp ribu wisatawan yg berlibur ke jogja.","Lur, klo melihat dari sisi personal mgkn iya. Tapi jgn lupa, jogja itu propinsi dgn potensi pariwisata yg warbyasakk. Kembangkan potensi itu, ga cuma jadi penikmat aja. Tiap minggu brp ribu wisatawan yg berlibur ke jogja.",2020-01-22 12:25:02,2020-01-22 12:25:02,https://twitter.com/KataAwank/status/1219853456212549633,1,0,1,2,2,1.0,,,,
